3.409125000000000000e+06	1.000000000000000000e+00	1.900000000000000022e-01	2.000000000000000042e-02	1.419999999999999929e+00	1.350000000000000089e+00	4.299999999999999933e-01	2.671999999999999886e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000083e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.800000000000000266e-01	1.000000000000000000e+01	1.400000000000000000e+01	8.970000000000000000e+02	1.000000000000000000e+00	9.449999999999999289e+00	1.829000000000000000e+03	1.081000000000000000e+03	4.000000000000000083e-02	2.800000000000000266e-01	7.199999999999999734e-01	4.500000000000000111e-01	1.892935582000000030e+07	3.126236446000000089e+07	3.481951000000000204e+04	1.007669010000000009e+06
1.195231400000000000e+07	1.000000000000000000e+00	1.100000000000000006e-01	8.999999999999999667e-02	2.290000000000000036e+00	7.500000000000000000e-01	4.019999999999999574e+00	5.128999999999999915e+01	1.000000000000000021e-02	2.000000000000000042e-02	3.599999999999999867e-01	1.600000000000000033e-01	3.490000000000000213e+00	3.399999999999999911e+00	7.200000000000000000e+01	1.027000000000000000e+03	1.250600000000000000e+04	2.200000000000000000e+01	6.969999999999999751e+00	2.559780000000000000e+05	8.666900000000000000e+04	4.000000000000000222e-01	5.360000000000000320e+00	1.000000000000000000e+00	2.000000000000000042e-02	6.246490921000000089e+07	6.798520490000000596e+07	8.680299999999999727e+02	2.223254999999999927e+04
3.729068000000000000e+06	1.000000000000000000e+00	2.560000000000000053e+00	1.600000000000000033e-01	2.069999999999999840e+00	1.929999999999999938e+00	1.466000000000000014e+01	2.876000000000000156e+01	1.000000000000000021e-02	0.000000000000000000e+00	1.000000000000000021e-02	1.499999999999999944e-01	1.000000000000000021e-02	1.090000000000000080e+00	1.170000000000000000e+02	3.592000000000000000e+03	5.047000000000000000e+03	1.900000000000000000e+01	5.089999999999999858e+00	4.908660000000000000e+05	1.024510000000000000e+05	1.000000000000000021e-02	1.110000000000000098e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.145822207999999821e+07	3.043779648000000045e+07	1.410130000000000109e+03	1.038502100000000064e+05
8.066546000000000000e+06	1.000000000000000000e+00	5.899999999999999689e-01	2.600000000000000089e-01	1.830000000000000071e+00	1.370000000000000107e+00	2.391000000000000014e+01	5.196000000000000085e+01	1.799999999999999933e-01	1.300000000000000044e-01	6.099999999999999867e-01	1.169999999999999929e+00	2.644000000000000128e+01	4.620000000000000284e+01	1.530000000000000000e+02	1.119800000000000000e+04	1.325600000000000000e+04	1.800000000000000000e+01	7.690000000000000391e+00	6.634100000000000000e+05	1.915060000000000000e+05	9.300000000000000488e-01	5.938000000000000256e+01	1.000000000000000000e+00	0.000000000000000000e+00	2.705608262999999896e+07	4.379145789999999851e+07	6.615700000000000500e+02	1.215421999999999935e+04
1.979668000000000000e+06	1.000000000000000000e+00	1.429999999999999938e+00	1.700000000000000122e-01	8.299999999999999600e-01	1.580000000000000071e+00	1.371000000000000085e+01	7.040000000000000036e+00	2.000000000000000042e-02	4.000000000000000083e-02	9.200000000000000400e-01	4.400000000000000022e-01	7.800000000000000266e-01	3.180000000000000160e+00	7.900000000000000000e+01	6.518000000000000000e+03	2.939000000000000000e+03	0.000000000000000000e+00	7.080000000000000071e+00	5.510980000000000000e+05	1.524700000000000000e+05	9.799999999999999822e-01	3.740000000000000213e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.139651459999999963e+06	1.019802448000000045e+07	1.053809999999999945e+03	4.105594000000000233e+04
1.134067400000000000e+07	1.000000000000000000e+00	1.870000000000000107e+00	2.399999999999999911e-01	2.999999999999999889e-01	2.080000000000000071e+00	9.899999999999999911e-01	8.000000000000000444e-01	2.099999999999999922e-01	5.999999999999999778e-02	8.000000000000000167e-02	1.570000000000000062e+00	6.400000000000000133e-01	6.400000000000000133e-01	1.120000000000000000e+02	5.800000000000000000e+01	3.200000000000000000e+01	1.900000000000000000e+01	6.500000000000000000e+00	7.935000000000000000e+04	2.899400000000000000e+04	3.499999999999999778e-01	2.180000000000000160e+00	1.000000000000000000e+00	0.000000000000000000e+00	5.131791769999999553e+06	9.087380789999999106e+06	1.559329999999999927e+03	3.570937000000000262e+04
1.129298200000000000e+07	1.000000000000000000e+00	1.060000000000000053e+00	4.500000000000000111e-01	5.899999999999999689e-01	1.709999999999999964e+00	2.085999999999999943e+01	8.039999999999999147e+00	7.399999999999999911e-01	1.700000000000000122e-01	2.600000000000000089e-01	2.189999999999999947e+00	2.339999999999999858e+00	7.330000000000000071e+00	5.530000000000000000e+02	1.279600000000000000e+04	2.402000000000000000e+03	1.000000000000000000e+00	7.019999999999999574e+00	8.007180000000000000e+05	2.332570000000000000e+05	1.169999999999999929e+00	8.269999999999999574e+00	1.000000000000000000e+00	1.000000000000000021e-02	1.326553036999999918e+07	2.872271339000000060e+07	3.296299999999999955e+02	1.479709000000000015e+04
1.328607200000000000e+07	1.000000000000000000e+00	7.301999999999999602e+01	1.082000000000000028e+01	1.932000000000000028e+01	6.598799999999999955e+02	1.886800000000000068e+02	5.187500000000000000e+02	2.063499999999999943e+02	2.257000000000000028e+01	4.714000000000000057e+01	1.901730000000000018e+03	2.668299999999999841e+02	9.378899999999999864e+02	4.108700000000000000e+04	5.583800000000000000e+04	1.005480000000000000e+05	1.800000000000000000e+01	7.190000000000000391e+00	3.881369000000000000e+07	1.120400000000000000e+05	2.760500000000000114e+02	2.288559999999999945e+03	1.000000000000000000e+00	0.000000000000000000e+00	2.321999999999999886e+01	5.495350000000000364e+03	2.863899999999999864e+02	4.098310000000000400e+03
4.477315000000000000e+06	1.000000000000000000e+00	6.199999999999999956e-01	8.000000000000000167e-02	1.709999999999999964e+00	2.540000000000000036e+00	9.100000000000000311e-01	9.400000000000000355e+00	5.200000000000000178e-01	1.000000000000000021e-02	7.700000000000000178e-01	6.000000000000000000e+00	3.499999999999999778e-01	7.269999999999999574e+00	6.600000000000000000e+01	7.500000000000000000e+01	6.630000000000000000e+02	1.700000000000000000e+01	7.519999999999999574e+00	7.748900000000000000e+04	2.745300000000000000e+04	1.300000000000000044e+00	9.669999999999999929e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.558881899999999441e+05	3.143266959999999963e+06	1.952380000000000109e+03	1.651856499999999942e+05
1.022055000000000000e+06	1.000000000000000000e+00	4.339999999999999858e+00	3.099999999999999978e-01	2.120000000000000107e+00	9.199999999999999289e+00	2.009999999999999787e+00	3.918999999999999773e+01	1.500000000000000000e+00	4.000000000000000083e-02	5.000000000000000000e-01	1.293999999999999950e+01	5.200000000000000178e-01	6.419999999999999929e+00	5.520000000000000000e+02	1.350000000000000000e+02	2.267000000000000000e+03	5.000000000000000000e+00	4.559999999999999609e+00	3.998200000000000000e+04	4.440000000000000000e+03	2.040000000000000036e+00	1.653999999999999915e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.622439660000000149e+06	4.947257290000000037e+06	1.572415999999999985e+04	6.110445500000000466e+05
1.375223400000000000e+07	1.000000000000000000e+00	7.900000000000000355e-01	0.000000000000000000e+00	5.360000000000000320e+00	5.580000000000000071e+00	5.999999999999999778e-02	8.220000000000000639e+00	1.300000000000000044e-01	0.000000000000000000e+00	1.300000000000000044e-01	4.309999999999999609e+00	1.000000000000000021e-02	1.659999999999999920e+00	6.100000000000000000e+01	2.000000000000000000e+00	2.560000000000000000e+02	2.300000000000000000e+01	8.160000000000000142e+00	7.769300000000000000e+04	1.234600000000000000e+04	2.600000000000000089e-01	4.610000000000000320e+00	9.899999999999999911e-01	1.199999999999999956e-01	5.678239040000000037e+06	8.996518240000000224e+06	6.498659999999999854e+03	9.297894000000000233e+04
1.324179000000000000e+06	1.000000000000000000e+00	7.099999999999999645e-01	2.000000000000000042e-02	6.800000000000000488e-01	1.020000000000000018e+00	2.310000000000000053e+00	5.980000000000000426e+00	2.999999999999999889e-02	1.000000000000000021e-02	4.000000000000000083e-02	2.899999999999999800e-01	1.799999999999999933e-01	3.800000000000000044e-01	1.160000000000000000e+02	7.010000000000000000e+02	1.618000000000000000e+03	4.000000000000000000e+00	7.589999999999999858e+00	1.459480000000000000e+05	9.742000000000000000e+04	8.000000000000000167e-02	5.500000000000000444e-01	1.000000000000000000e+00	0.000000000000000000e+00	3.068888060000000056e+06	4.934121509999999776e+06	7.875900000000000318e+02	2.589131999999999971e+04
7.320905000000000000e+06	1.000000000000000000e+00	2.319999999999999840e+00	8.000000000000000167e-02	5.999999999999999778e-02	1.679999999999999938e+00	8.800000000000000044e-01	5.500000000000000000e+00	1.060000000000000053e+00	5.000000000000000278e-02	2.000000000000000042e-02	2.779999999999999805e+00	6.600000000000000311e-01	8.699999999999999956e-01	1.770000000000000000e+02	2.160000000000000000e+02	2.400000000000000000e+03	1.600000000000000000e+01	6.080000000000000071e+00	5.431090000000000000e+05	1.503970000000000000e+05	1.129999999999999893e+00	3.290000000000000036e+00	1.000000000000000000e+00	0.000000000000000000e+00	5.611701339999999851e+06	8.960831349999999627e+06	5.767100000000000364e+02	1.294993000000000029e+04
1.721535800000000000e+07	1.000000000000000000e+00	1.989999999999999991e+00	0.000000000000000000e+00	1.000000000000000021e-02	1.799999999999999933e-01	4.000000000000000083e-02	2.000000000000000111e-01	1.000000000000000021e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.300000000000000044e-01	0.000000000000000000e+00	2.999999999999999889e-02	1.100000000000000000e+01	3.000000000000000000e+00	4.800000000000000000e+01	0.000000000000000000e+00	7.259999999999999787e+00	1.405550000000000000e+05	7.015800000000000000e+04	1.000000000000000021e-02	1.300000000000000044e-01	1.000000000000000000e+00	0.000000000000000000e+00	1.119161440000000037e+07	1.258368744999999925e+07	8.620999999999999375e+01	1.010172999999999956e+04
6.217210000000000000e+05	1.000000000000000000e+00	5.139999999999999680e+00	1.499999999999999944e-01	7.099999999999999645e-01	3.299999999999999822e+00	7.250000000000000000e+00	3.535000000000000142e+01	2.790000000000000036e+00	4.000000000000000083e-02	5.000000000000000000e-01	1.023000000000000043e+01	4.699999999999999734e-01	4.054999999999999716e+01	2.440000000000000000e+02	1.005000000000000000e+03	6.148000000000000000e+03	6.000000000000000000e+00	3.589999999999999858e+00	2.152950000000000000e+05	2.318400000000000000e+04	3.330000000000000071e+00	4.207999999999999829e+01	0.000000000000000000e+00	0.000000000000000000e+00	8.622352800000000279e+05	2.328078470000000205e+06	3.108329999999999927e+03	2.173922000000000116e+04
9.629838000000000000e+06	1.000000000000000000e+00	1.649999999999999911e+00	1.479999999999999982e+00	5.379999999999999893e+00	6.500000000000000000e+00	4.540000000000000036e+00	2.780999999999999872e+01	1.100000000000000006e-01	1.100000000000000006e-01	4.799999999999999822e-01	1.090000000000000080e+00	1.179999999999999938e+00	9.699999999999999289e+00	1.002000000000000000e+03	3.210000000000000000e+02	2.679000000000000000e+03	2.000000000000000000e+01	7.780000000000000249e+00	2.732810000000000000e+05	2.990300000000000000e+04	6.999999999999999556e-01	1.055000000000000071e+01	9.599999999999999645e-01	2.000000000000000111e-01	7.095831790000000037e+06	9.459378839999999851e+06	4.799499999999999886e+02	2.772581000000000131e+04
1.392310000000000000e+06	1.000000000000000000e+00	2.209999999999999964e+00	2.099999999999999922e-01	2.999999999999999889e-01	2.879999999999999893e+00	3.310000000000000053e+00	1.841000000000000014e+01	7.700000000000000178e-01	8.999999999999999667e-02	1.499999999999999944e-01	2.540000000000000036e+00	1.360000000000000098e+00	1.317999999999999972e+01	3.970000000000000000e+02	1.086000000000000000e+03	5.271000000000000000e+03	2.200000000000000000e+01	6.950000000000000178e+00	3.542960000000000000e+05	9.320300000000000000e+04	1.010000000000000009e+00	1.446000000000000085e+01	1.000000000000000000e+00	0.000000000000000000e+00	4.305939830000000075e+06	7.938032110000000335e+06	1.561630000000000109e+03	6.663875000000000000e+04
4.114706000000000000e+06	1.000000000000000000e+00	2.290000000000000036e+00	2.700000000000000178e-01	7.800000000000000266e-01	5.169999999999999929e+00	4.129999999999999893e+00	2.589000000000000057e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000021e-02	1.000000000000000021e-02	2.999999999999999889e-02	2.099999999999999922e-01	3.130000000000000000e+02	2.670000000000000000e+02	1.748000000000000000e+03	1.000000000000000000e+01	3.779999999999999805e+00	1.539500000000000000e+04	4.599000000000000000e+03	1.000000000000000021e-02	2.200000000000000011e-01	1.000000000000000000e+00	2.999999999999999889e-02	4.160802709999999963e+06	6.068306209999999963e+06	6.911550000000000182e+03	3.959966099999999860e+05
